data_start_value,classid,instanceid,tradable,skin_type,market_name,market_hash_name,commodity,timestamp
8713,5433471501,188530170,1,StatTrak™ Mil-Spec Grade Pistol,StatTrak™ Dual Berettas | Cartel (Well-Worn),StatTrak™ Dual Berettas | Cartel (Well-Worn),0,2023-07-25 08:10:16.466533
8714,5317792664,188530170,1,StatTrak™ Classified Pistol,StatTrak™ Dual Berettas | Cobra Strike (Battle-Scarred),StatTrak™ Dual Berettas | Cobra Strike (Battle-Scarred),0,2023-07-25 08:10:16.466533
8715,2316462466,902658099,1,StatTrak™ Classified Pistol,StatTrak™ Dual Berettas | Cobra Strike (Factory New),StatTrak™ Dual Berettas | Cobra Strike (Factory New),0,2023-07-25 08:10:16.466533
8716,2316469067,188530170,1,StatTrak™ Classified Pistol,StatTrak™ Dual Berettas | Cobra Strike (Field-Tested),StatTrak™ Dual Berettas | Cobra Strike (Field-Tested),0,2023-07-25 08:10:16.466533
8717,2316769822,188530170,1,StatTrak™ Classified Pistol,StatTrak™ Dual Berettas | Cobra Strike (Minimal Wear),StatTrak™ Dual Berettas | Cobra Strike (Minimal Wear),0,2023-07-25 08:10:16.466533
8718,5423009408,188530170,1,StatTrak™ Classified Pistol,StatTrak™ Dual Berettas | Cobra Strike (Well-Worn),StatTrak™ Dual Berettas | Cobra Strike (Well-Worn),0,2023-07-25 08:10:16.466533
8719,4141793035,188530697,1,StatTrak™ Restricted Pistol,StatTrak™ Dual Berettas | Dezastre (Battle-Scarred),StatTrak™ Dual Berettas | Dezastre (Battle-Scarred),0,2023-07-25 08:10:16.466533
8720,5420759707,902658099,1,StatTrak™ Restricted Pistol,StatTrak™ Dual Berettas | Dezastre (Factory New),StatTrak™ Dual Berettas | Dezastre (Factory New),0,2023-07-25 08:10:16.466533
8721,4115036679,188530170,1,StatTrak™ Restricted Pistol,StatTrak™ Dual Berettas | Dezastre (Field-Tested),StatTrak™ Dual Berettas | Dezastre (Field-Tested),0,2023-07-25 08:10:16.466533
8722,4141794405,188530349,1,StatTrak™ Restricted Pistol,StatTrak™ Dual Berettas | Dezastre (Minimal Wear),StatTrak™ Dual Berettas | Dezastre (Minimal Wear),0,2023-07-25 08:10:16.466533
8723,4141779261,188530170,1,StatTrak™ Restricted Pistol,StatTrak™ Dual Berettas | Dezastre (Well-Worn),StatTrak™ Dual Berettas | Dezastre (Well-Worn),0,2023-07-25 08:10:16.466533
8724,1309995067,188530329,1,StatTrak™ Mil-Spec Grade Pistol,StatTrak™ Dual Berettas | Dualing Dragons (Battle-Scarred),StatTrak™ Dual Berettas | Dualing Dragons (Battle-Scarred),0,2023-07-25 08:10:16.466533
8725,2528504263,188530653,1,StatTrak™ Mil-Spec Grade Pistol,StatTrak™ Dual Berettas | Dualing Dragons (Factory New),StatTrak™ Dual Berettas | Dualing Dragons (Factory New),0,2023-07-25 08:10:16.466533
8726,5432004912,188530170,1,StatTrak™ Mil-Spec Grade Pistol,StatTrak™ Dual Berettas | Dualing Dragons (Field-Tested),StatTrak™ Dual Berettas | Dualing Dragons (Field-Tested),0,2023-07-25 08:10:16.466533
8727,5433455291,188530170,1,StatTrak™ Mil-Spec Grade Pistol,StatTrak™ Dual Berettas | Dualing Dragons (Minimal Wear),StatTrak™ Dual Berettas | Dualing Dragons (Minimal Wear),0,2023-07-25 08:10:16.466533
8728,5433428772,188530170,1,StatTrak™ Mil-Spec Grade Pistol,StatTrak™ Dual Berettas | Dualing Dragons (Well-Worn),StatTrak™ Dual Berettas | Dualing Dragons (Well-Worn),0,2023-07-25 08:10:16.466533
8729,3574242916,188530170,1,StatTrak™ Mil-Spec Grade Pistol,StatTrak™ Dual Berettas | Elite 1.6 (Battle-Scarred),StatTrak™ Dual Berettas | Elite 1.6 (Battle-Scarred),0,2023-07-25 08:10:16.466533
8730,3574252036,188530170,1,StatTrak™ Mil-Spec Grade Pistol,StatTrak™ Dual Berettas | Elite 1.6 (Factory New),StatTrak™ Dual Berettas | Elite 1.6 (Factory New),0,2023-07-25 08:10:16.466533
8731,4615397103,188532375,1,StatTrak™ Mil-Spec Grade Pistol,StatTrak™ Dual Berettas | Elite 1.6 (Field-Tested),StatTrak™ Dual Berettas | Elite 1.6 (Field-Tested),0,2023-07-25 08:10:16.466533
8732,5433508384,188530170,1,StatTrak™ Mil-Spec Grade Pistol,StatTrak™ Dual Berettas | Elite 1.6 (Minimal Wear),StatTrak™ Dual Berettas | Elite 1.6 (Minimal Wear),0,2023-07-25 08:10:16.466533
8733,3574283560,188530170,1,StatTrak™ Mil-Spec Grade Pistol,StatTrak™ Dual Berettas | Elite 1.6 (Well-Worn),StatTrak™ Dual Berettas | Elite 1.6 (Well-Worn),0,2023-07-25 08:10:16.466533
8734,5434890223,188530170,1,StatTrak™ Restricted Pistol,StatTrak™ Dual Berettas | Flora Carnivora (Battle-Scarred),StatTrak™ Dual Berettas | Flora Carnivora (Battle-Scarred),0,2023-07-25 08:10:16.466533
8735,4910539653,902658099,1,StatTrak™ Restricted Pistol,StatTrak™ Dual Berettas | Flora Carnivora (Factory New),StatTrak™ Dual Berettas | Flora Carnivora (Factory New),0,2023-07-25 08:10:16.466533
8736,4910496168,188530170,1,StatTrak™ Restricted Pistol,StatTrak™ Dual Berettas | Flora Carnivora (Field-Tested),StatTrak™ Dual Berettas | Flora Carnivora (Field-Tested),0,2023-07-25 08:10:16.466533
8737,4910482913,188530170,1,StatTrak™ Restricted Pistol,StatTrak™ Dual Berettas | Flora Carnivora (Minimal Wear),StatTrak™ Dual Berettas | Flora Carnivora (Minimal Wear),0,2023-07-25 08:10:16.466533
8738,4910505816,188530170,1,StatTrak™ Restricted Pistol,StatTrak™ Dual Berettas | Flora Carnivora (Well-Worn),StatTrak™ Dual Berettas | Flora Carnivora (Well-Worn),0,2023-07-25 08:10:16.466533
8739,311377991,188530170,1,StatTrak™ Restricted Pistol,StatTrak™ Dual Berettas | Hemoglobin (Factory New),StatTrak™ Dual Berettas | Hemoglobin (Factory New),0,2023-07-25 08:10:16.466533
8740,5424152120,188530170,1,StatTrak™ Restricted Pistol,StatTrak™ Dual Berettas | Hemoglobin (Field-Tested),StatTrak™ Dual Berettas | Hemoglobin (Field-Tested),0,2023-07-25 08:10:16.466533
8741,5136103375,188530170,1,StatTrak™ Restricted Pistol,StatTrak™ Dual Berettas | Hemoglobin (Minimal Wear),StatTrak™ Dual Berettas | Hemoglobin (Minimal Wear),0,2023-07-25 08:10:16.466533
8742,310903502,188530170,1,StatTrak™ Restricted Pistol,StatTrak™ Dual Berettas | Marina (Battle-Scarred),StatTrak™ Dual Berettas | Marina (Battle-Scarred),0,2023-07-25 08:10:16.466533
8743,5096650687,902658099,1,StatTrak™ Restricted Pistol,StatTrak™ Dual Berettas | Marina (Factory New),StatTrak™ Dual Berettas | Marina (Factory New),0,2023-07-25 08:10:16.466533
8744,310852558,480103500,1,StatTrak™ Restricted Pistol,StatTrak™ Dual Berettas | Marina (Field-Tested),StatTrak™ Dual Berettas | Marina (Field-Tested),0,2023-07-25 08:10:16.466533
8745,5429445988,188530170,1,StatTrak™ Restricted Pistol,StatTrak™ Dual Berettas | Marina (Minimal Wear),StatTrak™ Dual Berettas | Marina (Minimal Wear),0,2023-07-25 08:10:16.466533
8746,5408335594,188530170,1,StatTrak™ Restricted Pistol,StatTrak™ Dual Berettas | Marina (Well-Worn),StatTrak™ Dual Berettas | Marina (Well-Worn),0,2023-07-25 08:10:16.466533
8747,4727369706,188530248,1,StatTrak™ Classified Pistol,StatTrak™ Dual Berettas | Melondrama (Battle-Scarred),StatTrak™ Dual Berettas | Melondrama (Battle-Scarred),0,2023-07-25 08:10:16.466533
8748,4727792045,188530170,1,StatTrak™ Classified Pistol,StatTrak™ Dual Berettas | Melondrama (Factory New),StatTrak™ Dual Berettas | Melondrama (Factory New),0,2023-07-25 08:10:16.466533
8749,4727380233,188530170,1,StatTrak™ Classified Pistol,StatTrak™ Dual Berettas | Melondrama (Field-Tested),StatTrak™ Dual Berettas | Melondrama (Field-Tested),0,2023-07-25 08:10:16.466533
8750,4727362536,188530170,1,StatTrak™ Classified Pistol,StatTrak™ Dual Berettas | Melondrama (Minimal Wear),StatTrak™ Dual Berettas | Melondrama (Minimal Wear),0,2023-07-25 08:10:16.466533
8751,5431968065,188530170,1,StatTrak™ Classified Pistol,StatTrak™ Dual Berettas | Melondrama (Well-Worn),StatTrak™ Dual Berettas | Melondrama (Well-Worn),0,2023-07-25 08:10:16.466533
8752,5434086992,188530170,1,StatTrak™ Mil-Spec Grade Pistol,StatTrak™ Dual Berettas | Panther (Battle-Scarred),StatTrak™ Dual Berettas | Panther (Battle-Scarred),0,2023-07-25 08:10:16.466533
8753,350539070,188531988,1,StatTrak™ Mil-Spec Grade Pistol,StatTrak™ Dual Berettas | Panther (Factory New),StatTrak™ Dual Berettas | Panther (Factory New),0,2023-07-25 08:10:16.466533
8754,5432115444,188530170,1,StatTrak™ Mil-Spec Grade Pistol,StatTrak™ Dual Berettas | Panther (Field-Tested),StatTrak™ Dual Berettas | Panther (Field-Tested),0,2023-07-25 08:10:16.466533
8755,350474652,188530170,1,StatTrak™ Mil-Spec Grade Pistol,StatTrak™ Dual Berettas | Panther (Minimal Wear),StatTrak™ Dual Berettas | Panther (Minimal Wear),0,2023-07-25 08:10:16.466533
8756,5418824555,188530170,1,StatTrak™ Mil-Spec Grade Pistol,StatTrak™ Dual Berettas | Panther (Well-Worn),StatTrak™ Dual Berettas | Panther (Well-Worn),0,2023-07-25 08:10:16.466533
8757,469453278,188530170,1,StatTrak™ Mil-Spec Grade Pistol,StatTrak™ Dual Berettas | Retribution (Factory New),StatTrak™ Dual Berettas | Retribution (Factory New),0,2023-07-25 08:10:16.466533
8758,469445780,188538586,1,StatTrak™ Mil-Spec Grade Pistol,StatTrak™ Dual Berettas | Retribution (Field-Tested),StatTrak™ Dual Berettas | Retribution (Field-Tested),0,2023-07-25 08:10:16.466533
8759,5426914766,188530170,1,StatTrak™ Mil-Spec Grade Pistol,StatTrak™ Dual Berettas | Retribution (Minimal Wear),StatTrak™ Dual Berettas | Retribution (Minimal Wear),0,2023-07-25 08:10:16.466533
8760,469526060,188530170,1,StatTrak™ Mil-Spec Grade Pistol,StatTrak™ Dual Berettas | Retribution (Well-Worn),StatTrak™ Dual Berettas | Retribution (Well-Worn),0,2023-07-25 08:10:16.466533
8761,5433437730,188530170,1,StatTrak™ Restricted Pistol,StatTrak™ Dual Berettas | Royal Consorts (Battle-Scarred),StatTrak™ Dual Berettas | Royal Consorts (Battle-Scarred),0,2023-07-25 08:10:16.466533
8762,2076719534,903540991,1,StatTrak™ Restricted Pistol,StatTrak™ Dual Berettas | Royal Consorts (Factory New),StatTrak™ Dual Berettas | Royal Consorts (Factory New),0,2023-07-25 08:10:16.466533
8763,2076521403,902673237,1,StatTrak™ Restricted Pistol,StatTrak™ Dual Berettas | Royal Consorts (Field-Tested),StatTrak™ Dual Berettas | Royal Consorts (Field-Tested),0,2023-07-25 08:10:16.466533
8764,2076883402,188531370,1,StatTrak™ Restricted Pistol,StatTrak™ Dual Berettas | Royal Consorts (Minimal Wear),StatTrak™ Dual Berettas | Royal Consorts (Minimal Wear),0,2023-07-25 08:10:16.466533
8765,5433446353,188530170,1,StatTrak™ Restricted Pistol,StatTrak™ Dual Berettas | Royal Consorts (Well-Worn),StatTrak™ Dual Berettas | Royal Consorts (Well-Worn),0,2023-07-25 08:10:16.466533
8766,5433784330,188530170,1,StatTrak™ Mil-Spec Grade Pistol,StatTrak™ Dual Berettas | Shred (Battle-Scarred),StatTrak™ Dual Berettas | Shred (Battle-Scarred),0,2023-07-25 08:10:16.466533
8767,2960999496,188530170,1,StatTrak™ Mil-Spec Grade Pistol,StatTrak™ Dual Berettas | Shred (Factory New),StatTrak™ Dual Berettas | Shred (Factory New),0,2023-07-25 08:10:16.466533
8768,5431943691,188530170,1,StatTrak™ Mil-Spec Grade Pistol,StatTrak™ Dual Berettas | Shred (Field-Tested),StatTrak™ Dual Berettas | Shred (Field-Tested),0,2023-07-25 08:10:16.466533
8769,2961207009,188531370,1,StatTrak™ Mil-Spec Grade Pistol,StatTrak™ Dual Berettas | Shred (Minimal Wear),StatTrak™ Dual Berettas | Shred (Minimal Wear),0,2023-07-25 08:10:16.466533
8770,2961020227,188530398,1,StatTrak™ Mil-Spec Grade Pistol,StatTrak™ Dual Berettas | Shred (Well-Worn),StatTrak™ Dual Berettas | Shred (Well-Worn),0,2023-07-25 08:10:16.466533
8771,5433623285,188530170,1,StatTrak™ Mil-Spec Grade Pistol,StatTrak™ Dual Berettas | Tread (Battle-Scarred),StatTrak™ Dual Berettas | Tread (Battle-Scarred),0,2023-07-25 08:10:16.466533
8772,4578737507,188560604,1,StatTrak™ Mil-Spec Grade Pistol,StatTrak™ Dual Berettas | Tread (Factory New),StatTrak™ Dual Berettas | Tread (Factory New),0,2023-07-25 08:10:16.466533
8773,5418848073,188530170,1,StatTrak™ Mil-Spec Grade Pistol,StatTrak™ Dual Berettas | Tread (Field-Tested),StatTrak™ Dual Berettas | Tread (Field-Tested),0,2023-07-25 08:10:16.466533
8774,5433608214,188530170,1,StatTrak™ Mil-Spec Grade Pistol,StatTrak™ Dual Berettas | Tread (Minimal Wear),StatTrak™ Dual Berettas | Tread (Minimal Wear),0,2023-07-25 08:10:16.466533
8775,5433447270,188530170,1,StatTrak™ Mil-Spec Grade Pistol,StatTrak™ Dual Berettas | Tread (Well-Worn),StatTrak™ Dual Berettas | Tread (Well-Worn),0,2023-07-25 08:10:16.466533
8776,721317239,188530170,1,StatTrak™ Restricted Pistol,StatTrak™ Dual Berettas | Urban Shock (Battle-Scarred),StatTrak™ Dual Berettas | Urban Shock (Battle-Scarred),0,2023-07-25 08:10:16.466533
8777,5423365789,188530170,1,StatTrak™ Restricted Pistol,StatTrak™ Dual Berettas | Urban Shock (Factory New),StatTrak™ Dual Berettas | Urban Shock (Factory New),0,2023-07-25 08:10:16.466533
8778,720334979,188531424,1,StatTrak™ Restricted Pistol,StatTrak™ Dual Berettas | Urban Shock (Field-Tested),StatTrak™ Dual Berettas | Urban Shock (Field-Tested),0,2023-07-25 08:10:16.466533
8779,720305150,188530170,1,StatTrak™ Restricted Pistol,StatTrak™ Dual Berettas | Urban Shock (Minimal Wear),StatTrak™ Dual Berettas | Urban Shock (Minimal Wear),0,2023-07-25 08:10:16.466533
8780,720473974,188530170,1,StatTrak™ Restricted Pistol,StatTrak™ Dual Berettas | Urban Shock (Well-Worn),StatTrak™ Dual Berettas | Urban Shock (Well-Worn),0,2023-07-25 08:10:16.466533
8781,5433470616,188530170,1,StatTrak™ Mil-Spec Grade Pistol,StatTrak™ Dual Berettas | Ventilators (Factory New),StatTrak™ Dual Berettas | Ventilators (Factory New),0,2023-07-25 08:10:16.466533
8782,1703958536,188530305,1,StatTrak™ Mil-Spec Grade Pistol,StatTrak™ Dual Berettas | Ventilators (Field-Tested),StatTrak™ Dual Berettas | Ventilators (Field-Tested),0,2023-07-25 08:10:16.466533
8783,5433437868,188530170,1,StatTrak™ Mil-Spec Grade Pistol,StatTrak™ Dual Berettas | Ventilators (Minimal Wear),StatTrak™ Dual Berettas | Ventilators (Minimal Wear),0,2023-07-25 08:10:16.466533
8784,5433639566,188530170,1,StatTrak™ Mil-Spec Grade Pistol,StatTrak™ Dual Berettas | Ventilators (Well-Worn),StatTrak™ Dual Berettas | Ventilators (Well-Worn),0,2023-07-25 08:10:16.466533
8785,5180123516,902658099,1,StatTrak™ Classified Rifle,StatTrak™ FAMAS | Afterimage (Factory New),StatTrak™ FAMAS | Afterimage (Factory New),0,2023-07-25 08:10:16.466533
8786,4938472457,188530170,1,StatTrak™ Classified Rifle,StatTrak™ FAMAS | Afterimage (Field-Tested),StatTrak™ FAMAS | Afterimage (Field-Tested),0,2023-07-25 08:10:16.466533
8787,313144148,188530611,1,StatTrak™ Classified Rifle,StatTrak™ FAMAS | Afterimage (Minimal Wear),StatTrak™ FAMAS | Afterimage (Minimal Wear),0,2023-07-25 08:10:16.466533
8788,320230541,188530170,1,StatTrak™ Classified Rifle,StatTrak™ FAMAS | Afterimage (Well-Worn),StatTrak™ FAMAS | Afterimage (Well-Worn),0,2023-07-25 08:10:16.466533
8789,3576070401,188530170,1,StatTrak™ Covert Rifle,StatTrak™ FAMAS | Commemoration (Battle-Scarred),StatTrak™ FAMAS | Commemoration (Battle-Scarred),0,2023-07-25 08:10:16.466533
8790,3574251080,902658099,1,StatTrak™ Covert Rifle,StatTrak™ FAMAS | Commemoration (Factory New),StatTrak™ FAMAS | Commemoration (Factory New),0,2023-07-25 08:10:16.466533
8791,5430633227,188530170,1,StatTrak™ Covert Rifle,StatTrak™ FAMAS | Commemoration (Field-Tested),StatTrak™ FAMAS | Commemoration (Field-Tested),0,2023-07-25 08:10:16.466533
8792,5434024018,188530170,1,StatTrak™ Covert Rifle,StatTrak™ FAMAS | Commemoration (Minimal Wear),StatTrak™ FAMAS | Commemoration (Minimal Wear),0,2023-07-25 08:10:16.466533
8793,3574293294,188530170,1,StatTrak™ Covert Rifle,StatTrak™ FAMAS | Commemoration (Well-Worn),StatTrak™ FAMAS | Commemoration (Well-Worn),0,2023-07-25 08:10:16.466533
8794,3221864961,188531615,1,StatTrak™ Mil-Spec Grade Rifle,StatTrak™ FAMAS | Crypsis (Battle-Scarred),StatTrak™ FAMAS | Crypsis (Battle-Scarred),0,2023-07-25 08:10:16.466533
8795,5431988183,188530170,1,StatTrak™ Mil-Spec Grade Rifle,StatTrak™ FAMAS | Crypsis (Factory New),StatTrak™ FAMAS | Crypsis (Factory New),0,2023-07-25 08:10:16.466533
8796,3220810399,188530170,1,StatTrak™ Mil-Spec Grade Rifle,StatTrak™ FAMAS | Crypsis (Field-Tested),StatTrak™ FAMAS | Crypsis (Field-Tested),0,2023-07-25 08:10:16.466533
8797,5423261435,188530170,1,StatTrak™ Mil-Spec Grade Rifle,StatTrak™ FAMAS | Crypsis (Minimal Wear),StatTrak™ FAMAS | Crypsis (Minimal Wear),0,2023-07-25 08:10:16.466533
8798,3221542143,188530722,1,StatTrak™ Mil-Spec Grade Rifle,StatTrak™ FAMAS | Crypsis (Well-Worn),StatTrak™ FAMAS | Crypsis (Well-Worn),0,2023-07-25 08:10:16.466533
8799,5430443760,188531406,1,StatTrak™ Mil-Spec Grade Rifle,StatTrak™ FAMAS | Decommissioned (Battle-Scarred),StatTrak™ FAMAS | Decommissioned (Battle-Scarred),0,2023-07-25 08:10:16.466533
8800,5430781615,188530170,1,StatTrak™ Mil-Spec Grade Rifle,StatTrak™ FAMAS | Decommissioned (Factory New),StatTrak™ FAMAS | Decommissioned (Factory New),0,2023-07-25 08:10:24.686224
8801,3574239950,188530170,1,StatTrak™ Mil-Spec Grade Rifle,StatTrak™ FAMAS | Decommissioned (Field-Tested),StatTrak™ FAMAS | Decommissioned (Field-Tested),0,2023-07-25 08:10:24.686224
8802,5433421601,188530170,1,StatTrak™ Mil-Spec Grade Rifle,StatTrak™ FAMAS | Decommissioned (Minimal Wear),StatTrak™ FAMAS | Decommissioned (Minimal Wear),0,2023-07-25 08:10:24.686224
8803,3574240245,188530170,1,StatTrak™ Mil-Spec Grade Rifle,StatTrak™ FAMAS | Decommissioned (Well-Worn),StatTrak™ FAMAS | Decommissioned (Well-Worn),0,2023-07-25 08:10:24.686224
8804,5433600786,188530170,1,StatTrak™ Classified Rifle,StatTrak™ FAMAS | Djinn (Battle-Scarred),StatTrak™ FAMAS | Djinn (Battle-Scarred),0,2023-07-25 08:10:24.686224
8805,5432688611,902658099,1,StatTrak™ Classified Rifle,StatTrak™ FAMAS | Djinn (Factory New),StatTrak™ FAMAS | Djinn (Factory New),0,2023-07-25 08:10:24.686224
8806,937297954,903193145,1,StatTrak™ Classified Rifle,StatTrak™ FAMAS | Djinn (Field-Tested),StatTrak™ FAMAS | Djinn (Field-Tested),0,2023-07-25 08:10:24.686224
8807,938308785,902658099,1,StatTrak™ Classified Rifle,StatTrak™ FAMAS | Djinn (Minimal Wear),StatTrak™ FAMAS | Djinn (Minimal Wear),0,2023-07-25 08:10:24.686224
8808,938385248,188530448,1,StatTrak™ Classified Rifle,StatTrak™ FAMAS | Djinn (Well-Worn),StatTrak™ FAMAS | Djinn (Well-Worn),0,2023-07-25 08:10:24.686224
8809,310864852,480103244,1,StatTrak™ Mil-Spec Grade Rifle,StatTrak™ FAMAS | Doomkitty (Field-Tested),StatTrak™ FAMAS | Doomkitty (Field-Tested),0,2023-07-25 08:10:24.686224
8810,310776946,188628551,1,StatTrak™ Mil-Spec Grade Rifle,StatTrak™ FAMAS | Doomkitty (Minimal Wear),StatTrak™ FAMAS | Doomkitty (Minimal Wear),0,2023-07-25 08:10:24.686224
8811,2964100916,188530170,1,StatTrak™ Classified Rifle,StatTrak™ FAMAS | Eye of Athena (Battle-Scarred),StatTrak™ FAMAS | Eye of Athena (Battle-Scarred),0,2023-07-25 08:10:24.686224
8812,5427747631,188530170,1,StatTrak™ Classified Rifle,StatTrak™ FAMAS | Eye of Athena (Factory New),StatTrak™ FAMAS | Eye of Athena (Factory New),0,2023-07-25 08:10:24.686224
8813,5433469232,188530170,1,StatTrak™ Classified Rifle,StatTrak™ FAMAS | Eye of Athena (Field-Tested),StatTrak™ FAMAS | Eye of Athena (Field-Tested),0,2023-07-25 08:10:24.686224
8814,5434474296,188530170,1,StatTrak™ Classified Rifle,StatTrak™ FAMAS | Eye of Athena (Minimal Wear),StatTrak™ FAMAS | Eye of Athena (Minimal Wear),0,2023-07-25 08:10:24.686224
8815,5428008840,188530170,1,StatTrak™ Classified Rifle,StatTrak™ FAMAS | Eye of Athena (Well-Worn),StatTrak™ FAMAS | Eye of Athena (Well-Worn),0,2023-07-25 08:10:24.686224
8816,310918335,188530170,1,StatTrak™ Mil-Spec Grade Rifle,StatTrak™ FAMAS | Hexane (Factory New),StatTrak™ FAMAS | Hexane (Factory New),0,2023-07-25 08:10:24.686224
8817,3245151333,188530306,1,StatTrak™ Mil-Spec Grade Rifle,StatTrak™ FAMAS | Hexane (Field-Tested),StatTrak™ FAMAS | Hexane (Field-Tested),0,2023-07-25 08:10:24.686224
